x, pressure
5.079999999999999793e-02,0.000000000000000000e+00
5.080000385000000424e-02,7.060856969999999844e-02
5.080001287000000115e-02,2.496151755000000083e-01
5.080002807000000287e-02,6.356240959000000190e-01
5.080005006999999823e-02,1.365891364999999968e+00
5.080007959000000517e-02,2.682602145000000160e+00
5.080011748999999771e-02,5.050742160000000425e+00
5.080016467000000174e-02,9.313374655000000502e+00
5.080022219000000089e-02,1.666843820000000065e+01
5.080029116000000372e-02,2.783667275999999902e+01
5.080037286999999901e-02,4.158279128000000213e+01
5.080046868000000215e-02,5.831130146999999653e+01
5.080058012000000095e-02,7.490733464000000197e+01
5.080070887000000257e-02,9.983324550000000386e+01
5.080085675999999884e-02,1.025810593000000068e+02
5.080102581999999811e-02,1.023723648999999938e+02
5.080121824999999508e-02,1.164784475999999955e+02
5.080143649999999816e-02,1.333270684999999958e+02
5.080168322999999847e-02,1.469382099999999980e+02
5.080196137000000250e-02,1.311740398000000027e+02
5.080227413999999914e-02,1.298028285000000039e+02
5.080262502999999957e-02,1.486221362999999940e+02
5.080301792999999955e-02,1.764283485999999925e+02
5.080345703999999962e-02,2.096253197000000057e+02
5.080394701000000290e-02,2.708035954000000061e+02
5.080449286999999536e-02,3.812810182000000054e+02
5.080510024000000485e-02,5.487418044999999438e+02
5.080577520000000014e-02,7.648772185999999920e+02
5.080652446999999600e-02,1.056917312999999922e+03
5.080735529999999556e-02,1.401437390000000050e+03
5.080827580999999760e-02,1.772200587000000041e+03
5.080929475999999834e-02,2.122099564000000100e+03
5.081042179999999825e-02,2.414661618999999973e+03
5.081166733999999824e-02,2.641091014000000087e+03
5.081304318000000320e-02,2.819416529999999966e+03
5.081456204999999782e-02,2.970248685000000023e+03
5.081623803000000217e-02,3.102260624000000007e+03
5.081808617999999944e-02,3.213694679000000178e+03
5.082012366000000086e-02,3.291291138000000046e+03
5.082236877999999486e-02,3.337494910999999775e+03
5.082484185999999737e-02,3.372583619999999883e+03
5.082756440999999792e-02,3.407410652000000027e+03
5.083056177999999842e-02,3.438900188999999955e+03
5.083386089999999968e-02,3.473046697000000222e+03
5.083749187000000114e-02,3.490428660999999920e+03
5.084148611000000040e-02,3.481446227999999792e+03
5.084588091999999587e-02,3.467935121999999865e+03
5.085071508999999823e-02,3.463928465999999844e+03
5.085603218999999731e-02,3.455591743999999835e+03
5.086187618000000132e-02,3.456946657999999843e+03
5.086830338000000035e-02,3.458872750999999880e+03
5.087537127000000409e-02,3.423024531999999908e+03
5.088314567999999843e-02,3.388664124999999785e+03
5.089169059000000356e-02,3.365826822999999877e+03
5.090108907999999627e-02,3.348315829000000122e+03
5.091142199000000396e-02,3.324215638000000126e+03
5.092278256000000447e-02,3.312430421999999908e+03
5.093525335000000098e-02,3.302342389999999796e+03
5.094895686000000534e-02,3.263343656999999894e+03
5.096400779999999547e-02,3.215474302000000080e+03
5.098054135000000542e-02,3.182334764000000177e+03
5.099866984999999742e-02,3.159981577999999899e+03
5.101855621000000313e-02,3.137625097000000096e+03
