x, pressure
0.000000000000000000e+00,0.000000000000000000e+00
3.850000005911624652e-09,7.424716152999999430e-02
1.287000000615989865e-08,2.615848345999999824e-01
2.807000000615289619e-08,6.639781666999999832e-01
5.007000000034622904e-08,1.425129757999999969e+00
7.959000000568038822e-08,2.797867440000000094e+00
1.174900000009415584e-07,5.265792624999999560e+00
1.646700000037526519e-07,9.705962911000000304e+00
2.221900000023424495e-07,1.736366848999999846e+01
2.911600000032876736e-07,2.897532303999999925e+01
3.728699999996365465e-07,4.320723114999999837e+01
4.686800000044399733e-07,6.035198098000000044e+01
5.801200000021822573e-07,7.691703932000000066e+01
7.088700000039694288e-07,1.017805735999999968e+02
8.567600000048969657e-07,1.043977370000000064e+02
1.025820000002397643e-06,1.042147817999999972e+02
1.218250000000864549e-06,1.186547288999999950e+02
1.436500000004059543e-06,1.359519899999999950e+02
1.683230000004698510e-06,1.499400348000000065e+02
1.961370000003626141e-06,1.338437183000000061e+02
2.274140000004365403e-06,1.306359127999999998e+02
2.625030000004358244e-06,1.482368906000000095e+02
3.017930000005719510e-06,1.786957808999999884e+02
3.457040000000688576e-06,2.155623751999999911e+02
3.947010000004525198e-06,2.768439098000000058e+02
4.492869999999982447e-06,3.868924109000000158e+02
5.100240000004419118e-06,5.541647927999999865e+02
5.775200000002200795e-06,7.705160286000000269e+02
6.524470000002224709e-06,1.062333202999999912e+03
7.355300000000397800e-06,1.406231583000000001e+03
8.275810000000660991e-06,1.776034920999999940e+03
9.294760000003066355e-06,2.125373099999999795e+03
1.042180000000314493e-05,2.417924867000000177e+03
1.166734000000246860e-05,2.644379034999999931e+03
1.304318000000392959e-05,2.822521862000000056e+03
1.456205000000210295e-05,2.973046107000000120e+03
1.623803000000378940e-05,3.104941972000000078e+03
1.808618000000450455e-05,3.216491781000000174e+03
2.012366000000298397e-05,3.294283374999999978e+03
2.236878000000075249e-05,3.340514740000000074e+03
2.484186000000221316e-05,3.375498396999999841e+03
2.756441000000364622e-05,3.410215137000000141e+03
3.056177999999931693e-05,3.441660539999999855e+03
3.386090000000052821e-05,3.475915207999999893e+03
3.749187000000375801e-05,3.493521908000000167e+03
4.148611000000101962e-05,3.484562516999999843e+03
4.588092000000188158e-05,3.470860745999999835e+03
5.071509000000417857e-05,3.466655248000000029e+03
5.603219000000336911e-05,3.458237665999999990e+03
6.187618000000582848e-05,3.459572549999999865e+03
6.830338000000323831e-05,3.461596177999999782e+03
7.537127000000509486e-05,3.426230852000000141e+03
8.314568000000121747e-05,3.391932374999999865e+03
9.169059000000601590e-05,3.368966492000000017e+03
1.010890800000012734e-04,3.351476904999999988e+03
1.114219900000037447e-04,3.326903323000000000e+03
1.227825600000045296e-04,3.314750481000000036e+03
1.352533500000063814e-04,3.304959948000000168e+03
1.489568600000055099e-04,3.266294988999999987e+03
1.640078000000002494e-04,3.218419612000000143e+03
1.805413500000056944e-04,3.185112098000000060e+03
1.986698500000017042e-04,3.162562370999999985e+03
2.185562100000026974e-04,3.140233877000000120e+03
2.403420900000057361e-04,3.121780918999999813e+03
2.641920400000046182e-04,3.102195000000000164e+03
2.902274099999999860e-04,3.049743109000000004e+03
3.186383500000004930e-04,2.984602397999999994e+03
3.495850300000000643e-04,2.936410217000000102e+03
3.832434600000027324e-04,2.914385820999999851e+03
4.197561100000015907e-04,2.900231972000000042e+03
4.592927300000013450e-04,2.890112191000000166e+03
5.020040800000060907e-04,2.905369670000000042e+03
5.480371400000052119e-04,2.871169429999999920e+03
5.975503300000042884e-04,2.798741151000000173e+03
6.506720799999996061e-04,2.728752089999999953e+03
7.075402700000025993e-04,2.682398334999999861e+03
7.682654900000045108e-04,2.661316805999999815e+03
8.330222400000053236e-04,2.654191365000000133e+03
9.019036000000042307e-04,2.649723719000000074e+03
9.750550900000050153e-04,2.664774418999999853e+03
1.052588599999999906e-03,2.671435442999999850e+03
1.134736700000004914e-03,2.645577701000000161e+03
1.221590740000003377e-03,2.590663641000000098e+03
1.313313310000005247e-03,2.531049230999999963e+03
1.410027730000003050e-03,2.483045493000000079e+03
1.511979160000002714e-03,2.450316112999999859e+03
1.619295170000000818e-03,2.435045125000000098e+03
1.732187920000001144e-03,2.433212441000000126e+03
1.850836810000004154e-03,2.440624163999999837e+03
1.975560250000001072e-03,2.446888034999999945e+03
2.106527720000002726e-03,2.444488118000000213e+03
2.243992750000003717e-03,2.434465928999999960e+03
2.388178300000000018e-03,2.421579338999999891e+03
2.539424090000004172e-03,2.403334737000000132e+03
2.697969120000003138e-03,2.376916853000000174e+03
2.864135380000000508e-03,2.347986303000000134e+03
3.038220290000005243e-03,2.324708021999999801e+03
3.220647790000000839e-03,2.310237774000000172e+03
3.411716310000002632e-03,2.302189660000000003e+03
3.611806370000003683e-03,2.298948412000000189e+03
3.821277260000002091e-03,2.299920990000000074e+03
4.040597890000000719e-03,2.302179830999999922e+03
4.270153159999999851e-03,2.302865976999999930e+03
4.510410320000005080e-03,2.299342767000000094e+03
4.761820400000004415e-03,2.292766224999999849e+03
5.024960950000000731e-03,2.285233657000000221e+03
5.300295830000002761e-03,2.274516255999999885e+03
5.588377520000001666e-03,2.260811020000000099e+03
5.889743980000005860e-03,2.246670788999999786e+03
6.205054020000005770e-03,2.232272519999999986e+03
6.534884460000000249e-03,2.217896279999999933e+03
6.879904310000000550e-03,2.205146455999999944e+03
7.240768559999999354e-03,2.194563586000000214e+03
7.618280980000001132e-03,2.185188278999999966e+03
8.013118590000005079e-03,2.176629973999999947e+03
8.426070550000006390e-03,2.170788684999999987e+03
8.857913570000000569e-03,2.169849784000000000e+03
9.309574490000003394e-03,2.170978298999999879e+03
9.781885490000001224e-03,2.171188794000000144e+03
1.027580518000000692e-02,2.169072353000000021e+03
1.079226739999999962e-02,2.164586726999999883e+03
1.133239861000000584e-02,2.158590905000000021e+03
1.189716397000000099e-02,2.152388934999999947e+03
1.248768675000000092e-02,2.146888737000000219e+03
1.310508054000000290e-02,2.142795768999999837e+03
1.375065978999999959e-02,2.139270718000000215e+03
1.442559228999999721e-02,2.135043890999999803e+03
1.513121883000000806e-02,2.129775134999999864e+03
1.586886735999999687e-02,2.124512752000000091e+03
1.664012116000000707e-02,2.119394249999999829e+03
1.744636752000000915e-02,2.114116353999999774e+03
1.828918221000000802e-02,2.108272589000000153e+03
1.917012784999999955e-02,2.101308395999999902e+03
2.009101981000000620e-02,2.095470286000000215e+03
2.105354715000000085e-02,2.093524199999999837e+03
2.205957962000000896e-02,2.095584260000000086e+03
2.311098796999999649e-02,2.100727957999999944e+03
2.420995978999999909e-02,2.106390303000000131e+03
2.535844570999999659e-02,2.110149232000000211e+03
2.655863858000000882e-02,2.110473903000000064e+03
2.781280227999999993e-02,2.105522085000000061e+03
2.912338139999999867e-02,2.095729299000000083e+03
3.049275366999999737e-02,2.086016184999999950e+03
3.192355756000000294e-02,2.081828136999999970e+03
3.341839851000000250e-02,2.084743291000000227e+03
3.498021110000000544e-02,2.091672466999999870e+03
