x, pressure
0.000000000000000000e+00,0.000000000000000000e+00
2.280000003906934491e-09,1.291423489999999924e-04
6.360000000427134933e-09,5.088748728999999832e-04
1.287000000615989865e-08,1.507848112999999983e-03
2.247000000465959644e-08,3.670903134999999994e-03
3.481000000249423280e-08,7.512360362000000333e-03
5.007000000034622904e-08,8.831512112999999678e-03
6.909000000376864010e-08,1.437711197999999926e-02
9.149000000263641057e-08,3.047863307000000035e-02
1.174900000009415584e-07,6.220184742999999850e-02
1.481299999994689536e-07,1.158871125999999946e-01
1.829400000019632063e-07,2.038363233000000108e-01
2.221900000023424495e-07,3.520175822000000121e-01
2.671700000007604002e-07,6.036017492999999901e-01
3.172800000044162639e-07,8.743952383999999967e-01
3.728699999996365465e-07,1.344976095999999899e+00
4.355100000026368269e-07,1.876922865000000051e+00
5.044600000019272701e-07,2.459181442999999856e+00
5.801200000021822573e-07,2.862645570000000195e+00
6.644400000013206163e-07,3.461701264999999861e+00
7.564900000005536615e-07,3.902593487999999944e+00
8.567600000048969657e-07,4.536295197000000279e+00
9.676100000035604172e-07,5.136574187999999985e+00
1.087910000002523158e-06,5.764117737000000297e+00
1.218250000000864549e-06,6.104656473000000361e+00
1.361490000000742369e-06,6.901435656000000307e+00
1.516250000001662185e-06,7.775259091999999761e+00
1.683230000004698510e-06,9.161605919999999514e+00
1.865909999999360130e-06,9.697820548999999346e+00
2.062600000002134900e-06,1.084567846999999929e+01
2.274140000004365403e-06,1.174271530000000041e+01
2.504730000005395080e-06,1.302084153000000022e+01
2.752329999999858416e-06,1.477149344000000042e+01
3.017930000005719510e-06,1.717052393000000166e+01
3.306630000004417922e-06,2.217542691999999960e+01
3.615920000001437940e-06,3.260941522000000248e+01
3.947010000004525198e-06,4.610234524999999906e+01
4.306030000002181453e-06,6.858992168999999706e+01
4.689949999999498436e-06,1.036988608000000056e+02
5.100240000004419118e-06,1.590120780000000025e+02
5.544310000004770774e-06,2.440250538999999890e+02
6.018470000000775537e-06,3.711581125000000156e+02
6.524470000002224709e-06,5.562595036000000164e+02
7.071230000001094086e-06,8.146643728999999894e+02
7.654309999999498121e-06,1.152350523000000067e+03
8.275810000000660991e-06,1.538288559000000078e+03
8.946510000001240564e-06,1.903554699999999912e+03
9.661000000001251404e-06,2.207855262999999923e+03
1.042180000000314493e-05,2.446310688999999911e+03
1.124180000000052314e-05,2.629265730000000076e+03
1.211457000000137943e-05,2.769143222000000151e+03
1.304318000000392959e-05,2.876435011999999915e+03
1.404326000000111176e-05,2.960423181999999997e+03
1.510698999999959903e-05,3.028852296999999908e+03
1.623803000000378940e-05,3.088018848000000162e+03
1.745507000000401450e-05,3.141134872999999970e+03
1.874879000000362372e-05,3.187156120999999985e+03
2.012366000000298397e-05,3.224168201999999837e+03
2.160225000000082134e-05,3.253406284000000142e+03
2.317324000000553594e-05,3.278345604999999978e+03
2.484186000000221316e-05,3.301938474999999926e+03
2.663505000000299008e-05,3.324722793999999794e+03
2.853948999999999939e-05,3.343766340000000127e+03
3.056177999999931693e-05,3.355384680000000117e+03
3.273476000000385668e-05,3.360105125999999927e+03
3.504221000000029345e-05,3.361983450000000175e+03
3.749187000000375801e-05,3.365021036000000095e+03
4.012283000000138594e-05,3.370750747000000047e+03
4.291596000000197630e-05,3.375855752999999822e+03
4.588092000000188158e-05,3.374437508999999864e+03
4.906516000000493618e-05,3.364925225999999839e+03
5.244525000000521843e-05,3.351519941000000017e+03
5.603219000000336911e-05,3.340377002000000175e+03
5.988182000000108544e-05,3.335618937000000187e+03
6.396735999999947559e-05,3.335009184999999889e+03
6.830338000000323831e-05,3.330159387000000152e+03
7.295892000000491796e-05,3.315387725000000046e+03
7.790085000000601873e-05,3.292458478999999897e+03
8.314568000000121747e-05,3.269435218999999961e+03
8.877431000000513179e-05,3.253966770999999881e+03
9.474836000000408571e-05,3.249052532000000156e+03
1.010890800000012734e-04,3.247799762000000101e+03
1.078953100000035144e-04,3.238040136999999959e+03
1.151189400000021169e-04,3.213410612000000128e+03
1.227825600000045296e-04,3.180003638000000137e+03
1.309981600000043023e-04,3.149208392999999887e+03
1.397124900000008677e-04,3.130135333000000173e+03
1.489568600000055099e-04,3.125733501000000160e+03
1.588717400000021565e-04,3.129205590000000029e+03
1.693890800000019713e-04,3.121723469999999907e+03
1.805413500000056944e-04,3.089605425000000196e+03
1.924860700000010619e-04,3.046503364000000147e+03
2.051441900000057321e-04,3.007712996000000203e+03
2.185562100000026974e-04,2.982041247000000112e+03
2.329131700000033433e-04,2.974704291000000012e+03
2.481125100000056453e-04,2.983899006999999983e+03
2.641920400000046182e-04,2.990558781000000181e+03
2.813573600000012008e-04,2.969412621999999828e+03
2.994908600000059087e-04,2.923831379000000197e+03
3.186383500000004930e-04,2.870547783999999865e+03
3.390493000000063492e-04,2.832031876999999895e+03
3.605709700000047963e-04,2.811793522999999823e+03
3.832434600000027324e-04,2.813402558000000226e+03
4.073393400000000484e-04,2.831638918999999987e+03
4.326763100000050521e-04,2.838715415000000121e+03
4.592927300000013450e-04,2.816580673999999817e+03
4.874964100000056489e-04,2.771453320999999960e+03
5.170662300000046637e-04,2.723345926999999847e+03
5.480371400000052119e-04,2.684549316999999974e+03
5.807510200000010146e-04,2.660109166000000187e+03
6.149535800000051691e-04,2.656288062000000082e+03
6.506720799999996061e-04,2.670221500999999989e+03
6.882695500000010885e-04,2.681707770999999866e+03
7.274576800000005740e-04,2.673126569000000018e+03
7.682654900000045108e-04,2.645565384999999878e+03
8.110991799999994105e-04,2.611552494999999908e+03
8.556379000000049898e-04,2.580106548000000203e+03
9.019036000000042307e-04,2.553734906000000137e+03
9.503145400000008328e-04,2.533569757000000209e+03
1.000531350000002755e-03,2.523265115000000151e+03
1.052588599999999906e-03,2.521400709999999890e+03
1.106968800000004234e-03,2.521042812000000140e+03
1.163295210000001067e-03,2.517507528999999977e+03
1.221590740000003377e-03,2.508927546999999777e+03
1.282332510000003343e-03,2.494197248999999829e+03
1.345132100000000653e-03,2.475937162000000171e+03
1.410027730000003050e-03,2.458392152999999780e+03
1.477557320000002410e-03,2.443668495999999777e+03
1.547301330000003293e-03,2.432065583999999944e+03
1.619295170000000818e-03,2.423434991999999966e+03
1.694089060000003198e-03,2.417616748999999800e+03
1.771251680000005902e-03,2.413599129000000175e+03
1.850836810000004154e-03,2.409641110999999910e+03
1.933476060000003825e-03,2.404641505000000052e+03
2.018691040000000249e-03,2.398506840999999895e+03
2.106527720000002726e-03,2.390581657000000178e+03
2.197624260000005051e-03,2.380903827000000092e+03
2.291486570000003491e-03,2.370971054999999978e+03
2.388178300000000018e-03,2.361405068999999912e+03
2.488413970000003580e-03,2.352807373000000098e+03
2.591655970000005232e-03,2.345730245000000195e+03
2.697969120000003138e-03,2.339473618999999871e+03
2.808102840000003837e-03,2.333366206000000147e+03
2.921492390000004439e-03,2.326292367999999897e+03
3.038220290000005243e-03,2.318768034000000171e+03
3.159134290000004553e-03,2.312813947999999982e+03
3.283606540000000990e-03,2.308797138999999788e+03
3.411716310000002632e-03,2.305314464999999927e+03
3.544346459999999765e-03,2.300982614000000012e+03
3.680834320000002640e-03,2.295595882000000074e+03
3.821277260000002091e-03,2.289475655000000188e+03
3.966657430000005390e-03,2.282984419999999773e+03
4.116248860000006407e-03,2.276559168000000227e+03
